joint,x,y,z,jointname,voiceover
1,664.5704,347.13742,3278.765,NECK,
2,740.2611,343.6818,3401.1309,LEFT_SHOULDER,
3,588.87964,350.59305,3156.399,RIGHT_SHOULDER,
4,721.4008,77.67694,3384.7356,LEFT_ELBOW,
5,402.39853,311.1633,2969.174,RIGHT_ELBOW,
6,672.06476,-178.81088,3328.4946,LEFT_HAND,
7,541.16833,479.1955,3123.742,RIGHT_HAND,
8,652.90717,143.33463,3280.2239,TORSO,
9,690.7921,-62.73027,3361.7854,LEFT_HIP,
10,591.6958,-58.20607,3201.5803,RIGHT_HIP,
11,418.11877,-302.65616,3178.4702,LEFT_KNEE,
12,771.25977,-425.0395,3208.127,RIGHT_KNEE,
13,359.11005,-734.51514,3184.6968,LEFT_FOOT,
14,936.0094,-722.2083,3204.736,RIGHT_FOOT,
0,679.2812,545.0116,3273.1826,HEAD,
1,667.05457,342.8599,3275.0388,NECK,
2,744.0383,339.14862,3396.74,LEFT_SHOULDER,
3,590.0708,346.57117,3153.3376,RIGHT_SHOULDER,
4,729.41986,72.725555,3383.0234,LEFT_ELBOW,
5,478.37418,343.36584,3054.1487,RIGHT_ELBOW,
6,686.8611,-185.68433,3330.1445,LEFT_HAND,
7,573.12775,452.8527,3139.6196,RIGHT_HAND,
8,654.59467,139.02267,3276.7046,TORSO,
9,692.4339,-67.23938,3357.8867,LEFT_HIP,
10,591.83563,-62.38971,3198.854,RIGHT_HIP,
11,401.36606,-300.18274,3175.3223,LEFT_KNEE,
12,770.85455,-429.59384,3203.5374,RIGHT_KNEE,
13,354.36166,-745.6122,3185.4355,LEFT_FOOT,
14,942.5729,-738.0394,3199.4148,RIGHT_FOOT,
0,682.32635,550.5775,3265.394,HEAD,
1,669.55334,348.49536,3270.4336,NECK,
2,748.3912,346.36578,3391.0356,LEFT_SHOULDER,
3,590.7155,350.62488,3149.8315,RIGHT_SHOULDER,
4,737.01544,79.673004,3379.6929,LEFT_ELBOW,
5,472.45636,358.65805,3050.4592,RIGHT_ELBOW,
6,700.3103,-180.3305,3330.3572,LEFT_HAND,
7,576.31146,468.78308,3131.065,RIGHT_HAND,
8,656.5143,144.72983,3275.3594,TORSO,
9,695.0149,-60.427856,3359.128,LEFT_HIP,
10,591.93555,-57.643524,3201.4424,RIGHT_HIP,
11,411.92908,-299.48657,3179.5566,LEFT_KNEE,
12,770.1433,-424.9939,3214.3784,RIGHT_KNEE,
13,357.37036,-734.7346,3193.794,LEFT_FOOT,
14,942.8854,-726.68677,3203.2654,RIGHT_FOOT,
0,680.0334,552.76514,3261.9512,HEAD,
1,669.162,350.54547,3267.0024,NECK,
2,748.94916,349.12183,3387.0398,LEFT_SHOULDER,
3,589.3748,351.96912,3146.965,RIGHT_SHOULDER,
4,740.0619,82.255585,3377.737,LEFT_ELBOW,
5,410.42416,282.85007,2961.002,RIGHT_ELBOW,
6,708.39404,-179.06317,3331.9902,LEFT_HAND,
7,580.9271,407.02536,3124.9907,RIGHT_HAND,
8,658.03955,146.64162,3271.977,TORSO,
9,699.0788,-58.192963,3355.4272,LEFT_HIP,
10,594.75543,-56.331512,3198.476,RIGHT_HIP,
11,417.65784,-295.66492,3174.7202,LEFT_KNEE,
12,770.8166,-424.88898,3204.8462,RIGHT_KNEE,
13,356.936,-740.53076,3188.085,LEFT_FOOT,
14,946.1889,-731.4105,3199.3545,RIGHT_FOOT,
0,678.09705,534.9525,3271.169,HEAD,
1,666.75385,332.77823,3269.7888,NECK,
2,742.80444,327.58167,3392.023,LEFT_SHOULDER,
3,590.70325,337.9748,3147.5547,RIGHT_SHOULDER,
4,735.83563,60.604126,3384.4387,LEFT_ELBOW,
5,441.45828,205.4802,2969.9197,RIGHT_ELBOW,
6,708.49225,-201.79614,3342.2305,LEFT_HAND,
7,613.912,280.5562,3159.6733,RIGHT_HAND,
8,655.0721,128.92868,3268.3906,TORSO,
9,693.1538,-78.32122,3346.9758,LEFT_HIP,
10,593.62683,-71.52051,3187.009,RIGHT_HIP,
11,409.41934,-320.28568,3178.5076,LEFT_KNEE,
12,762.729,-443.3267,3188.216,RIGHT_KNEE,
13,347.0062,-759.51373,3181.937,LEFT_FOOT,
14,942.06195,-748.5477,3193.712,RIGHT_FOOT,
0,672.4663,525.60834,3272.38,HEAD,
1,662.1195,323.33984,3269.6897,NECK,
2,735.0996,317.86127,3393.7986,LEFT_SHOULDER,
3,589.1394,328.81842,3145.5808,RIGHT_SHOULDER,
4,729.61707,50.812286,3387.6426,LEFT_ELBOW,
5,488.12683,283.5248,3033.7708,RIGHT_ELBOW,
6,705.9808,-212.4747,3348.8562,LEFT_HAND,
7,594.0552,337.74042,3137.4902,RIGHT_HAND,
8,651.4913,119.392204,3266.9365,TORSO,
9,688.5801,-88.13753,3345.3303,LEFT_HIP,
10,593.146,-80.97336,3183.0364,RIGHT_HIP,
11,395.03036,-300.8708,3191.9111,LEFT_KNEE,
12,767.8554,-449.995,3192.702,RIGHT_KNEE,
13,348.8238,-748.98486,3190.1257,LEFT_FOOT,
14,943,-740.6453,3206.054,RIGHT_FOOT,
0,670.4721,519.75214,3274.9111,HEAD,
1,659.1645,317.53436,3270.732,NECK,
2,731.4301,310.83374,3395.2573,LEFT_SHOULDER,
3,586.89886,324.23495,3146.2065,RIGHT_SHOULDER,
4,727.1044,43.739044,3390.2769,LEFT_ELBOW,
5,464.6827,299.90814,3025.1582,RIGHT_ELBOW,
6,706.64404,-220.27328,3354.7524,LEFT_HAND,
7,587.6108,361.50522,3129.6934,RIGHT_HAND,
8,647.56494,113.63898,3266.4922,TORSO,
9,683.20685,-94.63672,3343.657,LEFT_HIP,
10,588.72394,-85.87607,3180.848,RIGHT_HIP,
11,396.8067,-327.04556,3187.1904,LEFT_KNEE,
12,769.5877,-451.52444,3199.402,RIGHT_KNEE,
13,347.78552,-748.5716,3194.6611,LEFT_FOOT,
14,936.8245,-734.50903,3206.85,RIGHT_FOOT,
0,659.5121,516.8019,3275.1782,HEAD,
1,649.17804,314.53247,3270.2354,NECK,
2,715.9891,307.88187,3397.6602,LEFT_SHOULDER,
3,582.367,321.18304,3142.8105,RIGHT_SHOULDER,
4,712.5676,40.757843,3393.6409,LEFT_ELBOW,
5,443.5754,313.73346,3024.3242,RIGHT_ELBOW,
6,694.82837,-223.84662,3361.1926,LEFT_HAND,
7,579.5926,384.5412,3125.2322,RIGHT_HAND,
8,638.5914,110.5847,3265.1416,TORSO,
9,671.7261,-97.715225,3343.435,LEFT_HIP,
10,584.2833,-89.01088,3176.6606,RIGHT_HIP,
11,387.25574,-340.14856,3188.7031,LEFT_KNEE,
12,774.53345,-449.34442,3202.3635,RIGHT_KNEE,
13,342.58185,-744.1133,3200.4258,LEFT_FOOT,
14,935.6907,-733.4386,3198.3564,RIGHT_FOOT,
0,636.949,518.72314,3275.7676,HEAD,
1,631.3292,316.33624,3269.986,NECK,
2,694.8975,310.7245,3399.144,LEFT_SHOULDER,
3,567.7609,321.94794,3140.8281,RIGHT_SHOULDER,
4,692.1857,43.581696,3395.9065,LEFT_ELBOW,
5,412.27225,327.32126,3026.607,RIGHT_ELBOW,
6,676.77893,-221.5055,3366.3342,LEFT_HAND,
7,562.6011,407.62476,3131.9468,RIGHT_HAND,
8,625.57904,112.267075,3263.9497,TORSO,
9,661.39014,-95.471054,3342.3577,LEFT_HIP,
10,578.2676,-88.1331,3173.469,RIGHT_HIP,
11,373.05414,-317.78033,3184.9348,LEFT_KNEE,
12,772.383,-445.5993,3208.8782,RIGHT_KNEE,
13,343.2172,-732.7627,3199.7961,LEFT_FOOT,
14,939.4924,-738.28174,3202.4856,RIGHT_FOOT,
0,610.10846,519.2313,3275.9673,HEAD,
1,611.9583,316.89246,3269.637,NECK,
2,676.175,313.30618,3398.6025,LEFT_SHOULDER,
3,547.74164,320.47873,3140.6714,RIGHT_SHOULDER,
4,674.0219,46.151398,3395.9985,LEFT_ELBOW,
5,372.39648,333.23386,3065.646,RIGHT_ELBOW,
6,660.6165,-219.32883,3369.098,LEFT_HAND,
7,528.22205,456.6516,3166.1885,RIGHT_HAND,
8,613.7041,112.867386,3263.0942,TORSO,
9,657.4297,-93.5021,3340.8591,LEFT_HIP,
10,573.4701,-88.81327,3172.244,RIGHT_HIP,
11,380.55103,-347.15787,3200.3064,LEFT_KNEE,
12,764.911,-448.57272,3197.9666,RIGHT_KNEE,
13,348.78876,-734.0028,3194.8254,LEFT_FOOT,
14,939.96106,-736.28796,3202.6016,RIGHT_FOOT,
0,583.313,519.226,3279.8179,HEAD,
1,593.5893,317.34454,3270.9294,NECK,
2,661.3525,315.36078,3398.0762,LEFT_SHOULDER,
3,525.8261,319.32828,3143.7827,RIGHT_SHOULDER,
4,659.64056,48.198303,3395.9841,LEFT_ELBOW,
5,342.63916,319.7057,3065.2185,RIGHT_ELBOW,
6,647.95465,-217.60162,3371.5515,LEFT_HAND,
7,487.08267,451.44528,3175.9897,RIGHT_HAND,
8,603.99756,113.76861,3262.206,TORSO,
9,658.7267,-91.1048,3336.6438,LEFT_HIP,
10,570.08496,-88.50984,3170.3215,RIGHT_HIP,
11,379.47836,-352.61786,3204.9204,LEFT_KNEE,
12,754.8411,-449.3943,3150.7332,RIGHT_KNEE,
13,352.18173,-738.0967,3191.4338,LEFT_FOOT,
14,948.4846,-735.49426,3198.5393,RIGHT_FOOT,
0,550.6833,512.55176,3286.1665,HEAD,
1,571.79474,311.7649,3275.462,NECK,
2,646.8969,313.41452,3398.1282,LEFT_SHOULDER,
3,496.69257,310.1153,3152.7957,RIGHT_SHOULDER,
4,645.5342,46.2471,3396.449,LEFT_ELBOW,
5,308.18265,318.08246,3077.3176,RIGHT_ELBOW,
6,635.3279,-219.81265,3374.2869,LEFT_HAND,
7,455.31287,468.30457,3178.9265,RIGHT_HAND,
8,593.1554,109.28549,3265.107,TORSO,
9,663.7146,-92.11328,3335.1091,LEFT_HIP,
10,565.3175,-94.27457,3174.3948,RIGHT_HIP,
11,377.1756,-351.36987,3208.8586,LEFT_KNEE,
12,753.24207,-455.2828,3167.739,RIGHT_KNEE,
13,356.49344,-743.31555,3193.9285,LEFT_FOOT,
14,949.1624,-732.11145,3198.91,RIGHT_FOOT,
0,512.92255,503.45612,3296.1042,HEAD,
1,545.09644,304.43762,3282.4167,NECK,
2,619.59937,308.19104,3405.592,LEFT_SHOULDER,
3,470.59348,300.68427,3159.2415,RIGHT_SHOULDER,
4,618.51355,41.020508,3404.245,LEFT_ELBOW,
5,278.0574,313.52362,3089.203,RIGHT_ELBOW,
6,609.58264,-225.25024,3384.1646,LEFT_HAND,
7,424.77417,491.2134,3182.3452,RIGHT_HAND,
8,577.56323,103.74155,3268.8948,TORSO,
9,658.6962,-94.502785,3335.8323,LEFT_HIP,
10,561.36383,-99.4063,3174.9133,RIGHT_HIP,
11,358.2659,-321.72247,3219.3606,LEFT_KNEE,
12,756.7994,-457.23062,3169.6458,RIGHT_KNEE,
13,346.4248,-743.6953,3198.8955,LEFT_FOOT,
14,962.93054,-734.6764,3182.1748,RIGHT_FOOT,
0,479.2894,488.44778,3313.2122,HEAD,
1,520.0745,291.40164,3294.5337,NECK,
2,589.34235,293.61603,3420.7222,LEFT_SHOULDER,
3,450.80664,289.18726,3168.3452,RIGHT_SHOULDER,
4,588.47644,26.44345,3419.6423,LEFT_ELBOW,
5,242.68924,309.12036,3115.266,RIGHT_ELBOW,
6,580.6469,-239.9986,3401.4644,LEFT_HAND,
7,387.42273,504.312,3186.893,RIGHT_HAND,
8,561.00824,92.68394,3275.5513,TORSO,
9,647.25116,-104.58529,3339.1108,LEFT_HIP,
10,556.63275,-107.48223,3174.0269,RIGHT_HIP,
11,358.01355,-358.80777,3229.4563,LEFT_KNEE,
12,752.4069,-464.5484,3151.6665,RIGHT_KNEE,
13,338.695,-749.7286,3206.1702,LEFT_FOOT,
14,982.7585,-736.36096,3176.6064,RIGHT_FOOT,
0,450.56427,477.57996,3322.2563,HEAD,
1,496.91953,281.98486,3300.0178,NECK,
2,561.27234,282.39572,3428.7976,LEFT_SHOULDER,
3,432.56668,281.57397,3171.238,RIGHT_SHOULDER,
4,560.5814,15.221832,3427.9324,LEFT_ELBOW,
5,218.44855,303.97263,3134.2341,RIGHT_ELBOW,
6,553.705,-251.35925,3411.4897,LEFT_HAND,
7,339.4165,519.82855,3209.4197,RIGHT_HAND,
8,543.47754,84.73656,3277.3816,TORSO,
9,632.11993,-112.24304,3338.9624,LEFT_HIP,
10,547.95123,-112.780426,3170.5283,RIGHT_HIP,
11,355.2239,-386.60944,3233.522,LEFT_KNEE,
12,748.5386,-467.79822,3152.3582,RIGHT_KNEE,
13,332.82904,-751.39026,3196.1929,LEFT_FOOT,
14,996.4201,-730.05286,3165.4863,RIGHT_FOOT,
0,424.3143,468.83777,3329.2932,HEAD,
1,478.10886,275.46213,3304.3472,NECK,
2,542.7371,276.6932,3433.1106,LEFT_SHOULDER,
3,413.48056,274.23105,3175.5837,RIGHT_SHOULDER,
4,542.1856,9.518494,3432.4175,LEFT_ELBOW,
5,193.7113,302.99573,3148.6096,RIGHT_ELBOW,
6,536.1356,-257.17532,3417.5544,LEFT_HAND,
7,289.2081,536.28406,3221.1836,RIGHT_HAND,
8,532.2069,80.44792,3279.059,TORSO,
9,628.53546,-113.76185,3337.9097,LEFT_HIP,
10,544.07446,-115.37072,3169.6323,RIGHT_HIP,
11,363.41193,-402.07748,3231.754,LEFT_KNEE,
12,755.75586,-463.2019,3142.4883,RIGHT_KNEE,
13,342.79523,-746.33026,3193.0034,LEFT_FOOT,
14,1009.11536,-729.03564,3154.483,RIGHT_FOOT,
0,440.032,467.95325,3347.7937,HEAD,
1,478.11377,274.13562,3309.8582,NECK,
2,551.13043,268.75916,3433.4487,LEFT_SHOULDER,
3,405.09708,279.5121,3186.2676,RIGHT_SHOULDER,
4,550.69,1.5839539,3432.8936,LEFT_ELBOW,
5,167.55742,301.26178,3162.627,RIGHT_ELBOW,
6,545.35815,-265.2013,3419.466,LEFT_HAND,
7,230.67937,550.1453,3223.7754,RIGHT_HAND,
8,521.2749,78.04844,3275.8286,TORSO,
9,612.6496,-121.58886,3323.4072,LEFT_HIP,
10,516.2225,-114.48861,3160.191,RIGHT_HIP,
11,348.622,-415.7194,3225.9678,LEFT_KNEE,
12,713.0796,-467.6687,3106.0356,RIGHT_KNEE,
13,330.27835,-759.2409,3177.4688,LEFT_FOOT,
14,992.41516,-721.48615,3129.37,RIGHT_FOOT,
0,449.69196,474.61163,3355.4338,HEAD,
1,476.78244,281.2401,3311.2144,NECK,
2,557.8539,272.6782,3429.3784,LEFT_SHOULDER,
3,395.71097,289.80203,3193.0503,RIGHT_SHOULDER,
4,557.5021,5.5026245,3428.9338,LEFT_ELBOW,
5,146.6252,303.97134,3175.024,RIGHT_ELBOW,
6,552.79553,-261.35675,3416.8088,LEFT_HAND,
7,171.95084,562.8241,3232.398,RIGHT_HAND,
8,512.7255,84.456665,3272.2954,TORSO,
9,601.91077,-117.94966,3310.9783,LEFT_HIP,
10,495.4265,-106.7039,3155.7747,RIGHT_HIP,
11,354.34863,-431.77502,3238.1194,LEFT_KNEE,
12,717.7471,-443.48523,3101.631,RIGHT_KNEE,
13,336.5951,-748.9125,3181.0674,LEFT_FOOT,
14,1002.5243,-709.85376,3129.9133,RIGHT_FOOT,
0,441.55426,486.91202,3359.5688,HEAD,
1,464.36215,292.28784,3311.9417,NECK,
2,549.49255,282.42896,3427.4,LEFT_SHOULDER,
3,379.23172,302.14673,3196.4834,RIGHT_SHOULDER,
4,549.2115,15.253204,3427.0442,LEFT_ELBOW,
5,127.77539,303.4704,3183.029,RIGHT_ELBOW,
6,545.0506,-251.66629,3416.1,LEFT_HAND,
7,121.24744,568.73785,3237.7134,RIGHT_HAND,
8,498.46832,95.5629,3269.996,TORSO,
9,588.26245,-107.61121,3303.5774,LEFT_HIP,
10,476.88657,-94.71288,3152.5237,RIGHT_HIP,
11,354.22363,-435.89853,3252.4177,LEFT_KNEE,
12,709.6032,-427.04642,3115.9734,RIGHT_KNEE,
13,333.16156,-743.81647,3182.573,LEFT_FOOT,
14,1006.7617,-703.8147,3126.2715,RIGHT_FOOT,
0,428.92075,481.6579,3361.4978,HEAD,
1,456.30856,288.76926,3312.9814,NECK,
2,545.7465,282.37482,3425.471,LEFT_SHOULDER,
3,366.87057,295.1637,3200.492,RIGHT_SHOULDER,
4,545.52185,15.198914,3425.186,LEFT_ELBOW,
5,108.34567,303.82196,3191.925,RIGHT_ELBOW,
6,541.8381,-251.76932,3415.3113,LEFT_HAND,
7,67.527725,567.6032,3261.9602,RIGHT_HAND,
8,495.94464,93.16484,3270.3486,TORSO,
9,594.09924,-106.62339,3301.3167,LEFT_HIP,
10,477.0622,-98.25576,3154.115,RIGHT_HIP,
11,376.02795,-447.6501,3260.118,LEFT_KNEE,
12,711.76715,-430.87845,3130.4072,RIGHT_KNEE,
13,350.18625,-754.5645,3184.0657,LEFT_FOOT,
14,1024.9747,-718.4409,3127.466,RIGHT_FOOT,
0,418.07727,489.7751,3365.0776,HEAD,
1,442.93298,297.0719,3315.2803,NECK,
2,541.90735,293.9075,3419.002,LEFT_SHOULDER,
3,343.95865,300.23627,3211.5586,RIGHT_SHOULDER,
4,541.7277,26.731506,3418.774,LEFT_ELBOW,
5,94.12807,302.9285,3195.4583,RIGHT_ELBOW,
6,538.4619,-240.27618,3409.867,LEFT_HAND,
7,23.33583,569.2352,3267.4287,RIGHT_HAND,
8,482.57922,101.61047,3271.4854,TORSO,
9,587.1864,-95.92786,3295.7673,LEFT_HIP,
10,457.26453,-91.77402,3159.6135,RIGHT_HIP,
11,365.4276,-436.6498,3267.07,LEFT_KNEE,
12,694.1116,-423.0077,3131.4905,RIGHT_KNEE,
13,335.81717,-748.645,3181.7393,LEFT_FOOT,
14,1003.0797,-711.4403,3129.5417,RIGHT_FOOT,
0,394.02075,484.5465,3364.0396,HEAD,
1,428.3924,292.67188,3314.3367,NECK,
2,532.5602,296.9753,3412.817,LEFT_SHOULDER,
3,324.22467,288.3684,3215.8564,RIGHT_SHOULDER,
4,532.41656,29.799255,3412.6345,LEFT_ELBOW,
5,84.94035,289.68567,3195.487,RIGHT_ELBOW,
6,529.5176,-237.24039,3404.6023,LEFT_HAND,
7,-5.801689,549.54297,3257.9893,RIGHT_HAND,
8,478.04596,99.7952,3270.244,TORSO,
9,595.83215,-90.266716,3290.5637,LEFT_HIP,
10,459.5669,-95.89622,3161.7385,RIGHT_HIP,
11,381.8308,-437.00302,3275.3972,LEFT_KNEE,
12,706.0283,-419.49008,3127.862,RIGHT_KNEE,
13,352.2797,-756.0234,3180.6726,LEFT_FOOT,
14,1020.5782,-725.5475,3124.9146,RIGHT_FOOT,
0,371.46512,480.16168,3367.8218,HEAD,
1,415.00757,290.36017,3317.335,NECK,
2,518.9809,298.57843,3416.266,LEFT_SHOULDER,
3,311.03424,282.1419,3218.4038,RIGHT_SHOULDER,
4,518.8661,31.402344,3416.12,LEFT_ELBOW,
5,77.425095,284.8508,3196.2622,RIGHT_ELBOW,
6,516.28973,-235.66321,3408.8787,LEFT_HAND,
7,-18.509178,542.5385,3255.762,RIGHT_HAND,
8,472.86243,100.01643,3272.3433,TORSO,
9,598.5593,-84.96492,3291.9036,LEFT_HIP,
10,462.87518,-95.68968,3162.7996,RIGHT_HIP,
11,380.36017,-429.73285,3284.0933,LEFT_KNEE,
12,704.8735,-423.17346,3132.2542,RIGHT_KNEE,
13,343.53073,-756.70294,3186.937,LEFT_FOOT,
14,1020.0287,-722.47064,3124.4531,RIGHT_FOOT,
0,361.79553,475.05225,3353.179,HEAD,
1,411.04987,284.0176,3310.563,NECK,
2,516.4368,298.45813,3407.356,LEFT_SHOULDER,
3,305.66287,269.5771,3213.77,RIGHT_SHOULDER,
4,516.3451,31.282013,3407.2393,LEFT_ELBOW,
5,65.81761,274.46375,3197.5513,RIGHT_ELBOW,
6,514.053,-235.80457,3400.712,LEFT_HAND,
7,-31.958893,534.4778,3256.9639,RIGHT_HAND,
8,473.1582,93.69255,3271.3347,TORSO,
9,604.15826,-87.1927,3295.3801,LEFT_HIP,
10,466.37482,-106.07231,3168.8328,RIGHT_HIP,
11,383.92267,-431.01422,3290.471,LEFT_KNEE,
12,706.4578,-435.32465,3140.5845,RIGHT_KNEE,
13,341.87213,-766.24976,3183.1228,LEFT_FOOT,
14,1019.98425,-728.71423,3132.9355,RIGHT_FOOT,
0,351.21255,475.94904,3358.406,HEAD,
1,404.8086,285.70624,3314.5354,NECK,
2,510.63873,302.1325,3410.7852,LEFT_SHOULDER,
3,298.97845,269.27997,3218.2856,RIGHT_SHOULDER,
4,510.5653,34.95639,3410.6917,LEFT_ELBOW,
5,59.906036,267.23987,3203.268,RIGHT_ELBOW,
6,508.52396,-232.14719,3404.809,LEFT_HAND,
7,-38.914787,528.8368,3266.437,RIGHT_HAND,
8,469.53284,96.02251,3275.7407,TORSO,
9,603.3835,-82.93188,3299.8147,LEFT_HIP,
10,465.1307,-104.39057,3174.0774,RIGHT_HIP,
11,376.23297,-422.10696,3289.051,LEFT_KNEE,
12,707.5588,-430.534,3133.9387,RIGHT_KNEE,
13,333.31195,-760.286,3184.8787,LEFT_FOOT,
14,1011.3709,-715.5242,3133.1956,RIGHT_FOOT,
0,341.1405,471.43378,3376.198,HEAD,
1,398.61353,283.6955,3325.3801,NECK,
2,496.32367,294.4798,3429.9402,LEFT_SHOULDER,
3,300.90335,272.91122,3220.82,RIGHT_SHOULDER,
4,496.26492,27.30365,3429.8655,LEFT_ELBOW,
5,50.75093,269.98483,3207.7537,RIGHT_ELBOW,
6,494.4452,-239.81372,3424.565,LEFT_HAND,
7,-42.3236,531.1543,3287.8381,RIGHT_HAND,
8,466.36658,96.22902,3281.401,TORSO,
9,598.23126,-84.16147,3306.0278,LEFT_HIP,
10,470.00803,-98.31348,3168.8154,RIGHT_HIP,
11,373.6114,-424.5101,3284.7466,LEFT_KNEE,
12,714.19165,-420.1159,3110.9827,RIGHT_KNEE,
13,328.32397,-767.02026,3188.8826,LEFT_FOOT,
14,1018.2477,-712.51575,3125.7905,RIGHT_FOOT,
0,335.63577,462.45947,3368.4272,HEAD,
1,397.25858,275.14594,3321.3704,NECK,
2,494.09134,289.14716,3426.7715,LEFT_SHOULDER,
3,300.42578,261.14474,3215.9692,RIGHT_SHOULDER,
4,494.04443,21.970978,3426.7117,LEFT_ELBOW,
5,44.866272,274.99933,3211.889,RIGHT_ELBOW,
6,492.421,-245.1576,3421.936,LEFT_HAND,
7,-35.0101,539.01514,3304.872,RIGHT_HAND,
8,469.4336,88.74559,3279.8235,TORSO,
9,604.80176,-88.51756,3307.0615,LEFT_HIP,
10,478.41544,-106.79198,3169.4917,RIGHT_HIP,
11,382.66528,-430.1139,3279.2258,LEFT_KNEE,
12,717.3825,-432.5996,3110.7576,RIGHT_KNEE,
13,342.28906,-768.1489,3185.9983,LEFT_FOOT,
14,1026.1537,-729.469,3136.2397,RIGHT_FOOT,
0,328.36414,462.83603,3370.043,HEAD,
1,392.7794,275.6859,3323.3132,NECK,
2,488.8849,291.79144,3429.314,LEFT_SHOULDER,
3,296.6739,259.58038,3217.3125,RIGHT_SHOULDER,
4,488.84738,24.615265,3429.266,LEFT_ELBOW,
5,47.42758,267.0001,3211.451,RIGHT_ELBOW,
6,487.39786,-242.52231,3424.964,LEFT_HAND,
7,-35.594757,534.78687,3294.9685,RIGHT_HAND,
8,468.06473,90.14226,3283.247,TORSO,
9,606.12305,-84.88178,3312.4172,LEFT_HIP,
10,480.5771,-105.92101,3173.9446,RIGHT_HIP,
11,377.3073,-421.88007,3282.4963,LEFT_KNEE,
12,717.8517,-434.58112,3124.7488,RIGHT_KNEE,
13,336.9483,-757.7975,3191.5735,LEFT_FOOT,
14,1021.764,-718.5965,3141.4998,RIGHT_FOOT,
0,325.13672,458.2442,3367.335,HEAD,
1,392.03674,272.91742,3323.5935,NECK,
2,488.49854,291.48578,3428.978,LEFT_SHOULDER,
3,295.57495,254.34906,3218.209,RIGHT_SHOULDER,
4,488.4686,24.3096,3428.9397,LEFT_ELBOW,
5,45.71414,264.00983,3215.7148,RIGHT_ELBOW,
6,487.17337,-242.83533,3425.0645,LEFT_HAND,
7,-39.947807,533.9645,3298.4348,RIGHT_HAND,
8,470.00507,88.18445,3284.776,TORSO,
9,611.01874,-84.41264,3314.8352,LEFT_HIP,
10,484.92804,-108.6844,3177.0813,RIGHT_HIP,
11,380.17706,-419.66895,3280.4258,LEFT_KNEE,
12,717.5135,-440.54126,3126.147,RIGHT_KNEE,
13,343.7029,-762.25134,3194.0103,LEFT_FOOT,
14,1025.6582,-721.49554,3141.1753,RIGHT_FOOT,
0,328.6561,456.85938,3366.9854,HEAD,
1,393.596,270.63608,3323.651,NECK,
2,487.23853,286.85287,3431.912,LEFT_SHOULDER,
3,299.9535,254.4193,3215.3896,RIGHT_SHOULDER,
4,487.21466,19.676697,3431.8813,LEFT_ELBOW,
5,43.858826,266.01077,3219.3486,RIGHT_ELBOW,
6,486.05664,-247.47415,3428.391,LEFT_HAND,
7,-43.08819,536.20264,3300.2754,RIGHT_HAND,
8,470.91882,85.66723,3284.476,TORSO,
9,609.48395,-88.69582,3316.1042,LEFT_HIP,
10,486.99933,-109.90743,3174.4983,RIGHT_HIP,
11,371.97882,-418.7013,3277.1716,LEFT_KNEE,
12,716.8672,-443.37494,3121.2031,RIGHT_KNEE,
13,338.36832,-766.1526,3195.5793,LEFT_FOOT,
14,1021.7141,-719.5923,3133.9521,RIGHT_FOOT,
0,325.49997,455.84567,3379.3452,HEAD,
1,391.58585,270.56314,3331.8496,NECK,
2,481.61917,283.27933,3443.5098,LEFT_SHOULDER,
3,301.55252,257.84695,3220.1895,RIGHT_SHOULDER,
4,481.60007,16.10318,3443.4854,LEFT_ELBOW,
5,46.50551,262.4901,3217.687,RIGHT_ELBOW,
6,480.56403,-251.05246,3440.342,LEFT_HAND,
7,-44.494194,534.0652,3294.8003,RIGHT_HAND,
8,469.72717,86.57799,3289.796,TORSO,
9,606.76953,-89.088066,3320.7917,LEFT_HIP,
10,488.96744,-105.726265,3174.6926,RIGHT_HIP,
11,370.515,-420.07675,3281.7039,LEFT_KNEE,
12,717.13055,-441.1099,3126.1494,RIGHT_KNEE,
13,337.75708,-760.828,3198.8774,LEFT_FOOT,
14,1020.7604,-714.0106,3134.9487,RIGHT_FOOT,
0,324.41577,459.54767,3388,HEAD,
1,391.78067,274.6254,3336.398,NECK,
2,480.8624,285.2551,3449.1333,LEFT_SHOULDER,
3,302.69894,263.9957,3223.6626,RIGHT_SHOULDER,
4,480.84714,18.078949,3449.1138,LEFT_ELBOW,
5,46.27069,262.2468,3214.3389,RIGHT_ELBOW,
6,479.91974,-249.08063,3446.2832,LEFT_HAND,
7,-45.393272,535.1146,3301.8955,RIGHT_HAND,
8,469.48206,90.9153,3292.3213,TORSO,
9,605.4075,-85.8472,3321.9287,LEFT_HIP,
10,488.9594,-99.7424,3174.5605,RIGHT_HIP,
11,373.75476,-420.1212,3283.1902,LEFT_KNEE,
12,712.3855,-438.45624,3127.0881,RIGHT_KNEE,
13,338.3253,-755.9707,3196.7417,LEFT_FOOT,
14,1019.32135,-712.6565,3135.187,RIGHT_FOOT,
0,323.517,462.79596,3392.8276,HEAD,
1,390.82623,277.66843,3339.4385,NECK,
2,478.01196,286.01678,3453.861,LEFT_SHOULDER,
3,303.6405,269.32004,3225.0159,RIGHT_SHOULDER,
4,477.99976,18.840637,3453.8455,LEFT_ELBOW,
5,49.65483,260.62476,3222.1663,RIGHT_ELBOW,
6,477.1692,-248.32208,3451.2964,LEFT_HAND,
7,-40.27478,534.4442,3306.8313,RIGHT_HAND,
