joint,x,y,z,jointname,voiceover
4,-196.44756,56.641663,3468.567,LEFT_ELBOW,
5,-97.22128,231.07095,3554.1572,RIGHT_ELBOW,
6,-218.35463,-202.8367,3420.9988,LEFT_HAND,
7,-342.97067,266.81714,3645.815,RIGHT_HAND,
8,2.421348,115.15007,3399.3794,TORSO,
9,-81.71572,-84.36967,3346.5632,LEFT_HIP,
10,103.32436,-81.96728,3374.0803,RIGHT_HIP,
11,-154.71054,-481.1358,3405.696,LEFT_KNEE,
12,163.31186,-482.62396,3415.1367,RIGHT_KNEE,
13,-198.60144,-815.1892,3266.8394,LEFT_FOOT,
14,208.7945,-777.3745,3271.0618,RIGHT_FOOT,
0,-12.935586,539.5064,3485.2163,HEAD,
1,-6.0890265,342.05173,3445.1812,NECK,
2,-147.20445,340.39868,3424.117,LEFT_SHOULDER,
3,135.02641,343.70477,3466.2454,RIGHT_SHOULDER,
4,-186.70816,81.92032,3465.349,LEFT_ELBOW,
5,-70.450226,200.14854,3551.3489,RIGHT_ELBOW,
6,-207.50671,-178.53424,3422.893,LEFT_HAND,
7,-317.10568,190.92929,3646.993,RIGHT_HAND,
8,2.2421227,143.97345,3404.913,TORSO,
9,-81.68068,-55.1855,3350.8743,LEFT_HIP,
10,102.82721,-53.024155,3378.4158,RIGHT_HIP,
11,-146.3094,-453.62927,3393.1099,LEFT_KNEE,
12,164.05289,-450.68768,3431.4944,RIGHT_KNEE,
13,-192.4966,-772.6754,3268.2454,LEFT_FOOT,
14,212.47974,-753.7895,3292.2668,RIGHT_FOOT,
0,-12.702494,557.4861,3488.745,HEAD,
1,-5.061357,357.79333,3449.7725,NECK,
2,-146.60298,355.9883,3431.8079,LEFT_SHOULDER,
3,136.48027,359.59833,3467.737,RIGHT_SHOULDER,
4,-178.1925,95.27219,3464.9873,LEFT_ELBOW,
5,-38.348557,174.8123,3540.9539,RIGHT_ELBOW,
6,-197.77682,-165.97925,3427.095,LEFT_HAND,
7,-279.84973,125.283325,3637.3684,RIGHT_HAND,
8,2.549848,159.6438,3409.7139,TORSO,
9,-82.43515,-39.686554,3357.9028,LEFT_HIP,
10,102.75726,-37.32489,3381.4077,RIGHT_HIP,
11,-140.61299,-439.4415,3388.7031,LEFT_KNEE,
12,161.316,-435.3515,3430.6758,RIGHT_KNEE,
13,-191.32153,-762.37177,3276.038,LEFT_FOOT,
14,212.21407,-750.6123,3292.9404,RIGHT_FOOT,
0,-12.994301,564.92914,3491.5188,HEAD,
1,-4.864832,364.40466,3450.868,NECK,
2,-146.8021,361.02524,3436.6404,LEFT_SHOULDER,
3,137.07245,367.78406,3465.0955,RIGHT_SHOULDER,
4,-172.05339,98.873505,3463.2957,LEFT_ELBOW,
5,-8.266495,155.22191,3526.4602,RIGHT_ELBOW,
6,-190.37175,-163.02734,3429.472,LEFT_HAND,
7,-240.39207,70.36352,3621.2678,RIGHT_HAND,
8,3.9548762,166.49353,3409.8901,TORSO,
9,-80.10632,-33.629013,3359.602,LEFT_HIP,
10,105.6555,-29.206161,3378.2227,RIGHT_HIP,
11,-132.3864,-434.5327,3380.1812,LEFT_KNEE,
12,160.77348,-428.69806,3413.6675,RIGHT_KNEE,
13,-185.47296,-751.31836,3270.704,LEFT_FOOT,
14,213.54968,-748.9743,3285.797,RIGHT_FOOT,
0,-11.448135,572.43933,3491.913,HEAD,
1,-4.1839156,370.703,3452.1147,NECK,
2,-146.23845,366.99823,3439.1982,LEFT_SHOULDER,
3,137.87062,374.40778,3465.0312,RIGHT_SHOULDER,
4,-166.42046,103.92627,3460.5876,LEFT_ELBOW,
5,18.764496,143.48566,3515.6318,RIGHT_ELBOW,
6,-183.46106,-158.50336,3430.3884,LEFT_HAND,
7,-201.23688,28.183044,3607.1545,RIGHT_HAND,
8,4.6766257,172.7291,3411.4512,TORSO,
9,-79.41701,-27.669037,3362.3357,LEFT_HIP,
10,106.49135,-22.820587,3379.2395,RIGHT_HIP,
11,-131.50705,-428.78763,3378.593,LEFT_KNEE,
12,158.36142,-422.27643,3419.347,RIGHT_KNEE,
13,-185.22495,-738.66907,3270.7634,LEFT_FOOT,
14,211.6961,-743.115,3297.0374,RIGHT_FOOT,
0,-10.840658,574.21643,3492.6108,HEAD,
1,-3.7222533,373.0055,3451.4734,NECK,
2,-145.68883,369.5313,3437.5632,LEFT_SHOULDER,
3,138.24431,376.47964,3465.3835,RIGHT_SHOULDER,
4,-161.81915,105.86984,3454.7134,LEFT_ELBOW,
5,41.50451,133.56447,3506.6787,RIGHT_ELBOW,
6,-177.59921,-156.9898,3427.7417,LEFT_HAND,
7,-164.75879,-7.635086,3593.798,RIGHT_HAND,
8,5.08608,174.98364,3411.0337,TORSO,
9,-79.027985,-25.312164,3361.4893,LEFT_HIP,
10,106.81682,-20.764221,3379.6987,RIGHT_HIP,
11,-130.22777,-426.615,3376.3599,LEFT_KNEE,
12,155.55646,-421.0642,3414.8184,RIGHT_KNEE,
13,-186.54584,-745.3967,3269.683,LEFT_FOOT,
14,209.72482,-742.1333,3298.9805,RIGHT_FOOT,
0,-8.816573,575.0497,3494.4556,HEAD,
1,-3.3690531,373.60938,3452.7046,NECK,
2,-145.32845,371.49625,3438.4517,LEFT_SHOULDER,
3,138.59035,375.72247,3466.9575,RIGHT_SHOULDER,
4,-158.2214,107.457275,3452.1948,LEFT_ELBOW,
5,60.456917,125.03122,3500.435,RIGHT_ELBOW,
6,-172.77863,-155.75186,3428.0967,LEFT_HAND,
7,-131.30017,-37.97725,3582.4666,RIGHT_HAND,
8,3.7089217,175.66452,3411.5552,TORSO,
9,-82.14391,-23.66362,3361.0754,LEFT_HIP,
10,103.717705,-20.897018,3379.736,RIGHT_HIP,
11,-135.72044,-424.7525,3372.7886,LEFT_KNEE,
12,151.56001,-421.25586,3415.7786,RIGHT_KNEE,
13,-189.58458,-744.1669,3271.864,LEFT_FOOT,
14,206.59807,-742.16675,3300.81,RIGHT_FOOT,
0,-4.502859,578.527,3494.8804,HEAD,
1,-2.2200227,377.1729,3452.6104,NECK,
2,-144.08324,377.4013,3437.285,LEFT_SHOULDER,
3,139.6432,376.94452,3467.9358,RIGHT_SHOULDER,
4,-154.38957,113.12067,3448.2932,LEFT_ELBOW,
5,76.76064,121.2352,3494.9585,RIGHT_ELBOW,
6,-167.77567,-150.37228,3426.7537,LEFT_HAND,
7,-100.331795,-59.995758,3571.5437,RIGHT_HAND,
8,1.9282483,179.18703,3411.2607,TORSO,
9,-86.795944,-18.649353,3359.8782,LEFT_HIP,
10,98.948975,-18.948395,3379.944,RIGHT_HIP,
11,-137.99069,-420.12195,3368.6267,LEFT_KNEE,
12,148.969,-418.57416,3420.6855,RIGHT_KNEE,
13,-190.89005,-737.8423,3271.9556,LEFT_FOOT,
14,205.07916,-740.5157,3299.1106,RIGHT_FOOT,
0,-5.54033,579.6096,3496.58,HEAD,
1,-1.5735567,378.4547,3453.572,NECK,
2,-143.41896,378.52725,3438.0806,LEFT_SHOULDER,
3,140.27184,378.38214,3469.0635,RIGHT_SHOULDER,
4,-151.65845,114.09186,3446.8958,LEFT_ELBOW,
5,89.776436,119.444244,3490.8137,RIGHT_ELBOW,
6,-163.93411,-149.6315,3427.6348,LEFT_HAND,
7,-72.918175,-76.91858,3561.8333,RIGHT_HAND,
8,2.9632595,180.71405,3411.1055,TORSO,
9,-85.35238,-16.97911,3358.498,LEFT_HIP,
10,100.35253,-17.074081,3378.7798,RIGHT_HIP,
11,-129.57904,-418.90863,3375.1377,LEFT_KNEE,
12,152.73679,-416.9179,3413.7937,RIGHT_KNEE,
13,-184.18652,-741.2209,3268.22,LEFT_FOOT,
14,212.33728,-743.3203,3294.8118,RIGHT_FOOT,
0,-7.876834,587.30457,3512.4353,HEAD,
1,-3.364303,386.39102,3463.726,NECK,
2,-145.5053,385.78143,3451.2488,LEFT_SHOULDER,
3,138.77669,387.0006,3476.2034,RIGHT_SHOULDER,
4,-152.09311,121.24695,3458.3062,LEFT_ELBOW,
5,98.2856,125.98944,3493.6768,RIGHT_ELBOW,
6,-163.32425,-142.66333,3441.0754,LEFT_HAND,
7,-50.56172,-82.87726,3559.1812,RIGHT_HAND,
8,1.7054187,189.97195,3415.5686,TORSO,
9,-86.281944,-6.8461914,3359.2424,LEFT_HIP,
10,99.83224,-6.0480347,3375.5798,RIGHT_HIP,
11,-131.3129,-408.60767,3379.0344,LEFT_KNEE,
12,149.20676,-406.36166,3409.877,RIGHT_KNEE,
13,-186.7315,-734.2551,3269.5593,LEFT_FOOT,
14,210.42915,-732.51324,3291.7993,RIGHT_FOOT,
0,-7.8483486,584.51166,3502.8638,HEAD,
1,-4.1541452,383.51477,3458.8906,NECK,
2,-146.39088,382.78455,3447.5632,LEFT_SHOULDER,
3,138.0826,384.245,3470.218,RIGHT_SHOULDER,
4,-151.65865,118.18674,3453.2124,LEFT_ELBOW,
5,105.6426,121.90402,3484.2378,RIGHT_ELBOW,
6,-161.91365,-145.87518,3437.7915,LEFT_HAND,
7,-30.086342,-97.2547,3544.3943,RIGHT_HAND,
8,0.38128608,186.16101,3414.6626,TORSO,
9,-88.18679,-11.670715,3363.02,LEFT_HIP,
10,98.020226,-10.714752,3377.849,RIGHT_HIP,
11,-128.69107,-413.81635,3384.959,LEFT_KNEE,
12,142.88095,-409.49304,3428.4446,RIGHT_KNEE,
13,-188.76439,-748.0115,3274.1914,LEFT_FOOT,
14,207.74937,-744.9866,3299.2659,RIGHT_FOOT,
0,-4.957838,586.6525,3498.5845,HEAD,
1,-3.601287,385.3817,3456.312,NECK,
2,-145.39713,386.5522,3440.4148,LEFT_SHOULDER,
3,138.19455,384.21124,3472.2092,RIGHT_SHOULDER,
4,-149.60973,121.91379,3444.936,LEFT_ELBOW,
5,112.21936,121.01807,3483.4482,RIGHT_ELBOW,
6,-158.9573,-142.27112,3431.129,LEFT_HAND,
7,-11.221008,-106.58557,3538.5005,RIGHT_HAND,
8,-0.5257708,187.51407,3414.3115,TORSO,
9,-90.27584,-9.587326,3361.904,LEFT_HIP,
10,95.37533,-11.119827,3382.718,RIGHT_HIP,
11,-128.40823,-412.2567,3368.9626,LEFT_KNEE,
12,143.70554,-410.2752,3427.9858,RIGHT_KNEE,
13,-188.01645,-743.4957,3271.5933,LEFT_FOOT,
14,207.10022,-744.5355,3299.368,RIGHT_FOOT,
0,-6.1015944,586.4647,3496.4482,HEAD,
1,-3.8562503,384.46906,3453.7092,NECK,
2,-145.54182,385.47595,3436.846,LEFT_SHOULDER,
3,137.82933,383.4622,3470.5725,RIGHT_SHOULDER,
4,-148.91081,120.811584,3440.4644,LEFT_ELBOW,
5,117.037964,119.72308,3479.577,RIGHT_ELBOW,
6,-157.41855,-143.47302,3428.0972,LEFT_HAND,
7,5.0102158,-114.79253,3529.815,RIGHT_HAND,
8,-0.3475481,186.46202,3412.4062,TORSO,
9,-89.54432,-10.88623,3360.0696,LEFT_HIP,
10,95.86663,-12.203827,3382.137,RIGHT_HIP,
11,-124.17238,-413.80557,3373.4792,LEFT_KNEE,
12,144.84138,-412.0084,3421.1997,RIGHT_KNEE,
13,-184.74754,-739.0308,3274.556,LEFT_FOOT,
14,210.95639,-743.62805,3291.7002,RIGHT_FOOT,
0,-5.598127,587.88257,3495.3645,HEAD,
1,-3.9616725,385.99695,3454.1921,NECK,
2,-145.55907,387.63547,3436.6511,LEFT_SHOULDER,
3,137.63573,384.35843,3471.7332,RIGHT_SHOULDER,
4,-148.25351,122.95444,3439.5466,LEFT_ELBOW,
5,120.99725,120.269714,3478.9446,RIGHT_ELBOW,
6,-155.98682,-141.41095,3428.465,LEFT_HAND,
7,19.498436,-119.89192,3524.6833,RIGHT_HAND,
8,-1.1768789,187.91211,3413.2092,TORSO,
9,-91.07,-9.100296,3360.7454,LEFT_HIP,
10,94.28582,-11.245163,3383.7073,RIGHT_HIP,
11,-126.79356,-411.14777,3387.495,LEFT_KNEE,
12,142.46808,-410.63037,3428.164,RIGHT_KNEE,
13,-187.20996,-740.0188,3272.888,LEFT_FOOT,
14,208.09882,-742.7534,3295.2156,RIGHT_FOOT,
0,-4.272961,584.63165,3493.8257,HEAD,
1,-3.0470557,382.5075,3453.2922,NECK,
2,-144.42332,384.90143,3434.129,LEFT_SHOULDER,
3,138.32921,380.11362,3472.4556,RIGHT_SHOULDER,
4,-146.57837,120.20978,3436.4458,LEFT_ELBOW,
5,125.01588,115.80112,3478.2292,RIGHT_ELBOW,
6,-153.5998,-144.22113,3426.5127,LEFT_HAND,
7,33.180595,-128.96497,3519.793,RIGHT_HAND,
8,-0.9518729,184.25858,3413.0696,TORSO,
9,-91.40508,-12.423264,3360.3022,LEFT_HIP,
10,93.6917,-15.55748,3385.3916,RIGHT_HIP,
11,-128.40314,-414.7672,3382.6284,LEFT_KNEE,
12,144.13068,-415.2807,3424.043,RIGHT_KNEE,
13,-188.17618,-751.1651,3270.178,LEFT_FOOT,
14,209.2466,-748.10803,3293.52,RIGHT_FOOT,
0,-6.997563,586.3739,3493.0461,HEAD,
1,-3.853876,383.63123,3452.9602,NECK,
2,-145.26144,385.22577,3433.945,LEFT_SHOULDER,
3,137.55371,382.03668,3471.9753,RIGHT_SHOULDER,
4,-146.98514,120.52731,3435.7988,LEFT_ELBOW,
5,126.90184,117.5809,3476.597,RIGHT_ELBOW,
6,-153.35388,-143.9567,3426.892,LEFT_HAND,
7,43.899925,-130.9352,3514.3076,RIGHT_HAND,
8,-0.7168318,185.34232,3413.004,TORSO,
9,-90.150856,-11.9027405,3360.5994,LEFT_HIP,
10,94.99128,-13.990448,3385.4958,RIGHT_HIP,
11,-125.17825,-414.63007,3380.619,LEFT_KNEE,
12,146.05339,-413.8773,3422.0916,RIGHT_KNEE,
13,-187.1675,-744.33954,3273.6243,LEFT_FOOT,
14,211.22984,-743.27435,3292.0376,RIGHT_FOOT,
0,-5.6758947,588.6714,3494.6704,HEAD,
1,-4.4567704,385.87067,3454.4153,NECK,
2,-145.86127,388.32257,3435.4678,LEFT_SHOULDER,
3,136.94772,383.4188,3473.3628,RIGHT_SHOULDER,
4,-147.24,123.61975,3436.951,LEFT_ELBOW,
5,128.42575,118.87128,3477.0618,RIGHT_ELBOW,
6,-153.01169,-140.90729,3428.962,LEFT_HAND,
7,53.472626,-132.6959,3511.233,RIGHT_HAND,
8,-2.523913,187.59213,3414.3325,TORSO,
9,-93.16707,-9.081192,3361.845,LEFT_HIP,
10,91.984955,-12.291641,3386.6545,RIGHT_HIP,
11,-130.72974,-411.547,3383.3499,LEFT_KNEE,
12,141.14488,-411.29773,3433.093,RIGHT_KNEE,
13,-190.22377,-737.5487,3273.9224,LEFT_FOOT,
14,207.45026,-743.1631,3290.1375,RIGHT_FOOT,
0,-3.7849305,589.47644,3492.9927,HEAD,
1,-4.802667,386.9143,3452.7976,NECK,
2,-146.3646,390.54138,3435.2664,LEFT_SHOULDER,
3,136.75925,383.2872,3470.3289,RIGHT_SHOULDER,
4,-147.46745,125.835785,3436.4531,LEFT_ELBOW,
5,129.94139,118.68103,3473.289,RIGHT_ELBOW,
6,-152.69408,-138.7261,3429.2852,LEFT_HAND,
7,62.303535,-135.36638,3504.22,RIGHT_HAND,
8,-5.0175705,188.47401,3413.477,TORSO,
9,-97.914795,-7.591568,3362.6785,LEFT_HIP,
10,87.449844,-12.340958,3385.6345,RIGHT_HIP,
11,-132.60963,-410.59528,3376.817,LEFT_KNEE,
12,139.10608,-410.49188,3436.8196,RIGHT_KNEE,
13,-191.34966,-737.63794,3272.684,LEFT_FOOT,
14,206.1955,-748.4205,3282.482,RIGHT_FOOT,
0,-3.870628,588.5913,3494.1233,HEAD,
1,-4.6634617,386.34595,3453.4602,NECK,
2,-146.1776,390.0888,3435.5706,LEFT_SHOULDER,
3,136.8507,382.6031,3471.3499,RIGHT_SHOULDER,
4,-147.05984,125.38144,3436.52,LEFT_ELBOW,
5,131.39635,117.95932,3473.7185,RIGHT_ELBOW,
6,-151.78966,-139.20868,3430.087,LEFT_HAND,
7,70.39376,-138.1029,3501.692,RIGHT_HAND,
8,-4.788933,188.13823,3412.9844,TORSO,
9,-97.56097,-7.6191254,3360.7964,LEFT_HIP,
10,87.732155,-12.519852,3384.2207,RIGHT_HIP,
11,-134.74084,-410.51825,3372.5542,LEFT_KNEE,
12,144.08437,-410.89557,3427.809,RIGHT_KNEE,
13,-187.45557,-742.04224,3272.045,LEFT_FOOT,
14,211.65193,-751.8104,3286.3372,RIGHT_FOOT,
0,-3.506383,585.716,3493.1914,HEAD,
1,-4.78491,383.60883,3452.0615,NECK,
2,-146.11874,388.6045,3433.0847,LEFT_SHOULDER,
3,136.54892,378.61313,3471.0383,RIGHT_SHOULDER,
4,-146.82446,123.895966,3433.8442,LEFT_ELBOW,
5,132.18536,113.94534,3472.9336,RIGHT_ELBOW,
6,-151.10217,-140.71701,3428.0693,LEFT_HAND,
7,77.19154,-143.75272,3498.2136,RIGHT_HAND,
8,-6.278164,185.52,3411.0356,TORSO,
9,-100.3051,-9.298035,3357.5852,LEFT_HIP,
10,84.76227,-15.839569,3382.4343,RIGHT_HIP,
11,-138.18033,-412.14825,3369.947,LEFT_KNEE,
12,140.40207,-413.71234,3431.5457,RIGHT_KNEE,
13,-190.64302,-743.1283,3272.7664,LEFT_FOOT,
14,209.20593,-753.0757,3289.6013,RIGHT_FOOT,
0,-4.1912513,584.69476,3476.749,HEAD,
1,-5.726572,382.28073,3444.865,NECK,
2,-147.458,385.9353,3428.7651,LEFT_SHOULDER,
3,136.00484,378.62616,3460.9648,RIGHT_SHOULDER,
4,-148.02249,121.22604,3429.3728,LEFT_ELBOW,
5,132.51399,113.94299,3462.4814,RIGHT_ELBOW,
6,-151.88927,-143.40549,3424.1875,LEFT_HAND,
7,82.954765,-145.08258,3485.3135,RIGHT_HAND,
8,-7.1059966,182.72296,3411.7102,TORSO,
9,-101.27596,-14.4422,3368.0151,LEFT_HIP,
10,84.30512,-19.227417,3389.0957,RIGHT_HIP,
11,-138.76123,-416.9816,3387.8047,LEFT_KNEE,
12,141.65839,-416.67548,3440.0532,RIGHT_KNEE,
13,-188.42795,-744.3135,3285.9355,LEFT_FOOT,
14,211.13504,-753.20935,3299.375,RIGHT_FOOT,
0,-3.0421648,585.08685,3485.5115,HEAD,
1,-5.568571,381.9096,3448.6157,NECK,
2,-147.04085,386.43527,3430.5745,LEFT_SHOULDER,
3,135.9037,377.38394,3466.657,RIGHT_SHOULDER,
4,-147.49242,121.725555,3431.0605,LEFT_ELBOW,
5,133.111,112.69089,3467.8704,RIGHT_ELBOW,
6,-150.98607,-142.92096,3426.4036,LEFT_HAND,
7,88.46187,-147.41171,3488.481,RIGHT_HAND,
8,-7.21321,183.02979,3411.623,TORSO,
9,-101.46007,-12.887711,3362.8213,LEFT_HIP,
10,83.74437,-18.812363,3386.4395,RIGHT_HIP,
11,-140.67523,-415.53064,3375.1401,LEFT_KNEE,
12,142.19382,-416.72308,3432.2744,RIGHT_KNEE,
13,-187.51639,-739.6599,3269.5251,LEFT_FOOT,
14,210.66376,-749.05115,3290.2031,RIGHT_FOOT,
0,-3.4830058,582.85095,3472.903,HEAD,
1,-6.0488367,379.3362,3442.439,NECK,
2,-147.6315,384.11255,3425.353,LEFT_SHOULDER,
3,135.53384,374.55988,3459.525,RIGHT_SHOULDER,
4,-147.99272,119.40253,3425.742,LEFT_ELBOW,
5,133.29968,109.860535,3460.4956,RIGHT_ELBOW,
6,-151.148,-145.25616,3421.5586,LEFT_HAND,
7,93.08339,-151.11545,3479.0928,RIGHT_HAND,
8,-8.844835,179.70831,3409.8027,TORSO,
9,-104.318756,-16.793076,3365.9824,LEFT_HIP,
10,81.037094,-23.046097,3388.3506,RIGHT_HIP,
11,-143.60692,-419.14142,3385.4468,LEFT_KNEE,
12,140.86731,-421.15265,3430.7173,RIGHT_KNEE,
13,-189.53984,-745.4993,3276.5244,LEFT_FOOT,
14,208.86378,-755.9286,3293.3523,RIGHT_FOOT,
0,-3.7304256,582.99915,3483.597,HEAD,
1,-7.3367996,380.32562,3446.4475,NECK,
2,-148.89188,386.80063,3429.6948,LEFT_SHOULDER,
3,134.21826,373.8506,3463.2002,RIGHT_SHOULDER,
4,-149.18079,122.09039,3430.006,LEFT_ELBOW,
5,132.43091,109.14719,3463.9768,RIGHT_ELBOW,
6,-152.0294,-142.57816,3426.2478,LEFT_HAND,
7,96.21388,-152.53702,3480.7512,RIGHT_HAND,
8,-11.884613,181.74399,3408.122,TORSO,
9,-109.102264,-12.598724,3358.8293,LEFT_HIP,
10,76.23741,-21.076538,3380.764,RIGHT_HIP,
11,-145.13773,-415.4456,3374.5298,LEFT_KNEE,
12,139.43434,-419.0647,3419.076,RIGHT_KNEE,
13,-192.62978,-742.0964,3269.0283,LEFT_FOOT,
14,204.96466,-747.35693,3280.628,RIGHT_FOOT,
0,-4.5409956,585.05615,3488.44,HEAD,
1,-5.693554,382.59723,3449.652,NECK,
2,-147.2274,387.5317,3432.209,LEFT_SHOULDER,
3,135.84029,377.66278,3467.0952,RIGHT_SHOULDER,
4,-147.4585,122.82135,3432.458,LEFT_ELBOW,
5,134.41035,112.95682,3467.7166,RIGHT_ELBOW,
6,-150.02942,-141.8552,3429.0808,LEFT_HAND,
7,101.799515,-149.30148,3482.8423,RIGHT_HAND,
8,-7.6628876,184.32605,3409.5427,TORSO,
9,-102.288605,-10.714752,3358.0142,LEFT_HIP,
10,83.024155,-17.175537,3380.8525,RIGHT_HIP,
11,-133.6346,-413.2273,3384.8828,LEFT_KNEE,
12,148.22705,-414.0014,3426.6453,RIGHT_KNEE,
13,-181.11159,-743.78406,3276.2563,LEFT_FOOT,
14,216.1723,-746.7913,3287.7085,RIGHT_FOOT,
0,-3.8390489,585.6476,3489.861,HEAD,
1,-4.2820315,383.26837,3450.082,NECK,
2,-145.72879,387.58173,3431.7876,LEFT_SHOULDER,
3,137.16473,378.95502,3468.3765,RIGHT_SHOULDER,
4,-145.91364,122.87131,3431.9868,LEFT_ELBOW,
5,136.02074,114.247406,3468.8735,RIGHT_ELBOW,
6,-148.23318,-141.81168,3428.9517,LEFT_HAND,
7,106.660355,-148.47623,3482.5093,RIGHT_HAND,
8,-5.0352964,185.14812,3409.1943,TORSO,
9,-98.38821,-10.148346,3356.33,LEFT_HIP,
10,86.81109,-15.795929,3380.2832,RIGHT_HIP,
11,-137.96729,-411.77655,3385.7568,LEFT_KNEE,
12,144.15706,-414.41077,3420.0044,RIGHT_KNEE,
13,-183.06622,-745.73016,3272.8625,LEFT_FOOT,
14,213.97678,-746.42487,3291.7407,RIGHT_FOOT,
0,-2.0738916,585.1483,3490.5735,HEAD,
1,-4.7159424,382.21356,3451.235,NECK,
2,-145.8856,387.18713,3431.0637,LEFT_SHOULDER,
3,136.45372,377.24,3471.4065,RIGHT_SHOULDER,
4,-146.03343,122.476654,3431.2231,LEFT_ELBOW,
5,135.53847,112.53131,3471.8042,RIGHT_ELBOW,
6,-148.12572,-142.21155,3428.4949,LEFT_HAND,
7,109.10692,-150.56946,3484.0938,RIGHT_HAND,
8,-5.9391255,183.97903,3410.918,TORSO,
9,-99.5847,-10.999359,3357.3948,LEFT_HIP,
10,85.260086,-17.511627,3383.807,RIGHT_HIP,
11,-139.4885,-412.67505,3387.1477,LEFT_KNEE,
12,138.0715,-416.5326,3426.2065,RIGHT_KNEE,
13,-189.17822,-745.9419,3273.8489,LEFT_FOOT,
14,209.53781,-748.058,3301.1865,RIGHT_FOOT,
0,-3.2849357,585.0998,3474.9292,HEAD,
1,-5.49886,381.0825,3443.5938,NECK,
2,-146.29414,385.76898,3420.8948,LEFT_SHOULDER,
3,135.29643,376.396,3466.2927,RIGHT_SHOULDER,
4,-146.4123,121.05847,3421.0222,LEFT_ELBOW,
5,134.56421,111.686646,3466.6108,RIGHT_ELBOW,
6,-148.29912,-143.634,3418.5698,LEFT_HAND,
7,110.77092,-151.7197,3477.6853,RIGHT_HAND,
8,-6.7081327,181.61359,3409.9119,TORSO,
9,-100.09012,-14.787277,3361.3699,LEFT_HIP,
10,84.25531,-20.923355,3391.09,RIGHT_HIP,
11,-136.80467,-417.11707,3386.052,LEFT_KNEE,
12,141.26889,-419.4666,3432.9126,RIGHT_KNEE,
13,-187.9983,-749.76984,3279.3828,LEFT_FOOT,
14,209.55104,-750.02344,3302.6304,RIGHT_FOOT,
0,-4.2711124,586.6731,3484.6074,HEAD,
1,-4.340914,382.81592,3448.201,NECK,
2,-145.52129,386.70694,3427.8662,LEFT_SHOULDER,
3,136.83946,378.92487,3468.5356,RIGHT_SHOULDER,
4,-145.61577,121.99643,3427.9683,LEFT_ELBOW,
5,136.25366,114.21509,3468.7903,RIGHT_ELBOW,
6,-147.31697,-142.69946,3425.7634,LEFT_HAND,
7,114.83654,-149.4389,3478.768,RIGHT_HAND,
8,-4.419409,184.0248,3410.7075,TORSO,
9,-96.91459,-12.219238,3359.903,LEFT_HIP,
10,87.91877,-17.313385,3386.5251,RIGHT_HIP,
11,-134.02664,-414.9352,3373.5107,LEFT_KNEE,
12,146.49915,-416.52167,3417.291,RIGHT_KNEE,
13,-184.51733,-743.4424,3273.7231,LEFT_FOOT,
14,215.00372,-745.77075,3293.103,RIGHT_FOOT,
0,-3.4032886,586.7129,3488.4482,HEAD,
1,-3.683548,384.4782,3449.743,NECK,
2,-145.15945,387.68033,3431.443,LEFT_SHOULDER,
3,137.79236,381.2761,3468.0427,RIGHT_SHOULDER,
4,-145.23502,122.96979,3431.5247,LEFT_ELBOW,
5,137.32368,116.56598,3468.2463,RIGHT_ELBOW,
6,-146.76857,-141.72888,3429.542,LEFT_HAND,
7,118.04631,-147.28867,3477.2346,RIGHT_HAND,
8,-3.0233645,186.13919,3409.9336,TORSO,
9,-94.96985,-10.10379,3358.1458,LEFT_HIP,
10,90.2435,-14.295868,3382.1028,RIGHT_HIP,
11,-139.52544,-412.06726,3372.5413,LEFT_KNEE,
12,144.44559,-414.11298,3413.9275,RIGHT_KNEE,
13,-185.86787,-745.8519,3275.3582,LEFT_FOOT,
14,213.52826,-746.166,3291.9216,RIGHT_FOOT,
0,-3.7432337,587.68536,3491.87,HEAD,
1,-4.268111,386.25507,3451.436,NECK,
2,-146.04156,389.0103,3435.521,LEFT_SHOULDER,
3,137.50534,383.49982,3467.351,RIGHT_SHOULDER,
4,-146.10199,124.299805,3435.5862,LEFT_ELBOW,
5,137.13033,118.78955,3467.514,RIGHT_ELBOW,
6,-147.48419,-140.40112,3433.8035,LEFT_HAND,
7,119.77944,-145.22766,3475.61,RIGHT_HAND,
8,-3.4634132,188.25247,3409.9893,TORSO,
9,-95.46212,-7.946579,3358.1248,LEFT_HIP,
10,90.14469,-11.553696,3378.9602,RIGHT_HIP,
11,-139.14774,-409.93066,3376.0896,LEFT_KNEE,
12,142.11533,-411.3816,3414.6184,RIGHT_KNEE,
13,-186.37764,-741.2705,3277.556,LEFT_FOOT,
14,211.01683,-744.8099,3294.5425,RIGHT_FOOT,
0,-4.8313875,589.2223,3494.0796,HEAD,
1,-5.335691,387.74963,3452.549,NECK,
2,-146.96365,390.51004,3435.3877,LEFT_SHOULDER,
3,136.2923,384.9892,3469.7104,RIGHT_SHOULDER,
4,-147.012,125.7995,3435.44,LEFT_ELBOW,
5,135.9922,120.27884,3469.8408,RIGHT_ELBOW,
6,-148.25757,-138.90329,3433.8367,LEFT_HAND,
7,120.37566,-143.87003,3477.1326,RIGHT_HAND,
8,-4.066261,189.92934,3410.2534,TORSO,
9,-95.50304,-6.0840454,3356.7244,LEFT_HIP,
10,89.90938,-9.697845,3379.1912,RIGHT_HIP,
11,-138.09625,-408.11325,3377.093,LEFT_KNEE,
12,139.65125,-409.0611,3422.1555,RIGHT_KNEE,
13,-184.97246,-737.2881,3276.9023,LEFT_FOOT,
