joint,x,y,z,jointname,voiceover
11,593.2754,-556.3844,3861.7341,LEFT_KNEE,
12,328.9776,-515.21155,3718.1975,RIGHT_KNEE,
13,850.7833,-840.2146,3902.444,LEFT_FOOT,
14,332.106,-812.636,3641.218,RIGHT_FOOT,
0,675.91364,435.2563,3745.0352,HEAD,
1,626.4046,241.24721,3763.0728,NECK,
2,760.76025,208.4277,3752.0046,LEFT_SHOULDER,
3,492.04892,274.0667,3774.1409,RIGHT_SHOULDER,
4,743.49493,-54.166016,3722.0273,LEFT_ELBOW,
5,492.21475,9.204193,3774.2437,RIGHT_ELBOW,
6,780.9008,-289.06635,3838.5383,LEFT_HAND,
7,498.83728,-255.40024,3764.6082,RIGHT_HAND,
8,580.1349,46.34598,3779.3315,TORSO,
9,624.21,-170.62408,3788.1477,LEFT_HIP,
10,443.52036,-126.486404,3803.033,RIGHT_HIP,
11,588.56146,-563.24567,3871.7922,LEFT_KNEE,
12,319.10657,-506.0072,3728.2478,RIGHT_KNEE,
13,816.5623,-855.4575,3915.3298,LEFT_FOOT,
14,321.30634,-830.5952,3640.6506,RIGHT_FOOT,
0,693.0307,430.8562,3744.3154,HEAD,
1,634.4334,238.95325,3762.7808,NECK,
2,767.03,199.83624,3749.8984,LEFT_SHOULDER,
3,501.8368,278.07025,3775.663,RIGHT_SHOULDER,
4,753.04254,-63.573364,3725.9832,LEFT_ELBOW,
5,501.96942,13.207703,3775.7454,RIGHT_ELBOW,
6,784.6169,-304.00488,3832.51,LEFT_HAND,
7,507.9449,-251.44577,3767.083,RIGHT_HAND,
8,579.1775,46.25859,3779.15,TORSO,
9,612.8294,-172.66454,3786.8813,LEFT_HIP,
10,435.01373,-120.20759,3804.1567,RIGHT_HIP,
11,598.9326,-565.35815,3878.1162,LEFT_KNEE,
12,339.2785,-502.0836,3712.0767,RIGHT_KNEE,
13,844.86487,-856.828,3908.8997,LEFT_FOOT,
14,324.4566,-828.6684,3642.162,RIGHT_FOOT,
0,711.3019,424.03354,3749.9136,HEAD,
1,643.61707,234.69139,3765.3542,NECK,
2,774.7643,189.72421,3756.7861,LEFT_SHOULDER,
3,512.46985,279.65857,3773.9224,RIGHT_SHOULDER,
4,763.4644,-74.20807,3737.7007,LEFT_ELBOW,
5,512.5759,14.7960205,3773.9883,RIGHT_ELBOW,
6,790.1432,-319.17493,3834.8176,LEFT_HAND,
7,517.9661,-249.89716,3766.2,RIGHT_HAND,
8,579.30444,44.525604,3778.9832,TORSO,
9,602.9739,-175.80708,3786.864,LEFT_HIP,
10,427.00974,-115.47329,3798.36,RIGHT_HIP,
11,601.046,-571.09534,3870.1685,LEFT_KNEE,
12,342.8425,-501.63156,3712.387,RIGHT_KNEE,
13,830.7421,-858.0989,3901.479,LEFT_FOOT,
14,323.79483,-834.90704,3631.0842,RIGHT_FOOT,
0,738.17206,426.63928,3733.926,HEAD,
1,661.6214,241.65462,3757.1492,NECK,
2,790.3292,190.03494,3748.6978,LEFT_SHOULDER,
3,532.9136,293.2743,3765.6006,RIGHT_SHOULDER,
4,781.2202,-74.23212,3733.4612,LEFT_ELBOW,
5,532.9984,28.411713,3765.6533,RIGHT_ELBOW,
6,803.7929,-322.90894,3821.793,LEFT_HAND,
7,537.8596,-236.31366,3758.6504,RIGHT_HAND,
8,588.374,55.525745,3778.492,TORSO,
9,601.47406,-165.23372,3794.1648,LEFT_HIP,
10,428.77917,-95.97254,3805.5046,RIGHT_HIP,
11,619.3785,-560.295,3876.972,LEFT_KNEE,
12,357.98956,-485.04575,3720.2625,RIGHT_KNEE,
13,843.4604,-847.0067,3913.6904,LEFT_FOOT,
14,333.2464,-815.46326,3646.1724,RIGHT_FOOT,
0,755.7472,424.4161,3735.862,HEAD,
1,673.34033,241.461,3758.485,NECK,
2,800.6857,186.11533,3752.1643,LEFT_SHOULDER,
3,545.99493,296.80667,3764.806,RIGHT_SHOULDER,
4,793.35486,-78.36606,3739.9966,LEFT_ELBOW,
5,546.06274,31.944061,3764.8481,RIGHT_ELBOW,
6,812.48474,-330.072,3820.1863,LEFT_HAND,
7,550.44586,-232.80737,3758.5508,RIGHT_HAND,
8,594.4081,57.4729,3779.2517,TORSO,
9,600.88696,-163.6358,3795.779,LEFT_HIP,
10,430.06467,-89.39459,3804.2576,RIGHT_HIP,
11,625.6937,-560.5532,3869.0696,LEFT_KNEE,
12,363.89786,-478.51038,3714.57,RIGHT_KNEE,
13,848.01843,-856.39026,3910.1472,LEFT_FOOT,
14,338.66885,-827.1194,3633.7732,RIGHT_FOOT,
0,757.31384,413.20648,3747.2925,HEAD,
1,675.1741,229.47989,3762.0417,NECK,
2,800.9556,175.92993,3781.837,LEFT_SHOULDER,
3,549.3925,283.02985,3742.2466,RIGHT_SHOULDER,
4,795.0633,-88.68866,3772.117,LEFT_ELBOW,
5,549.4467,18.167267,3742.2803,RIGHT_ELBOW,
6,811.3059,-342.86395,3844.8032,LEFT_HAND,
7,553.398,-246.60529,3736.617,RIGHT_HAND,
8,594.6061,45.241425,3775.582,TORSO,
9,599.34607,-175.31586,3802.5479,LEFT_HIP,
10,428.7301,-102.67822,3775.6968,RIGHT_HIP,
11,609.7611,-575.1853,3866.4927,LEFT_KNEE,
12,367.8979,-487.76224,3688.2263,RIGHT_KNEE,
13,822.0323,-896.3178,3925.8901,LEFT_FOOT,
14,333.9392,-840.20966,3610.9421,RIGHT_FOOT,
0,754.0962,439.43668,3809.7014,HEAD,
1,683.9759,257.93423,3786.7307,NECK,
2,782.1241,203.49384,3867.2512,LEFT_SHOULDER,
3,585.82776,312.37463,3706.2102,RIGHT_SHOULDER,
4,777.39276,-61.212585,3859.4846,LEFT_ELBOW,
5,585.8711,47.512024,3706.237,RIGHT_ELBOW,
6,791.21234,-317.39847,3925.2874,LEFT_HAND,
7,589.4325,-217.27762,3701.1433,RIGHT_HAND,
8,599.5503,76.03383,3766.6553,TORSO,
9,570.0299,-136.32117,3791.624,LEFT_HIP,
10,460.21948,-75.41199,3701.5356,RIGHT_HIP,
11,603.49817,-467.39734,3902.0884,LEFT_KNEE,
12,375.11505,-493.46185,3676.1248,RIGHT_KNEE,
13,750.58966,-794.87964,3893.4878,LEFT_FOOT,
14,336.9188,-823.92633,3613.7397,RIGHT_FOOT,
0,739.6904,464.82123,3754.9253,HEAD,
1,667.9557,283.44754,3760.9136,NECK,
2,745.6515,257.26953,3872.0818,LEFT_SHOULDER,
3,590.2599,309.62555,3649.7454,RIGHT_SHOULDER,
4,741.8554,-7.493103,3865.8748,LEFT_ELBOW,
5,590.2945,44.76294,3649.7668,RIGHT_ELBOW,
6,753.6395,-265.31445,3925.385,LEFT_HAND,
7,593.504,-220.04056,3645.1853,RIGHT_HAND,
8,596.9095,94.91809,3766.1729,TORSO,
9,570.5366,-108.66314,3835.3513,LEFT_HIP,
10,481.18994,-78.55958,3707.513,RIGHT_HIP,
11,629.92114,-480.27054,3894.572,LEFT_KNEE,
12,370.57495,-460.7396,3727.34,RIGHT_KNEE,
13,752.198,-782.74976,3891.6296,LEFT_FOOT,
14,333.21207,-838.2035,3646.163,RIGHT_FOOT,
0,729.8129,480.77832,3732.951,HEAD,
1,660.82306,295.55817,3748.3674,NECK,
2,717.0829,286.30283,3874.1821,LEFT_SHOULDER,
3,604.56323,304.81348,3622.5527,RIGHT_SHOULDER,
4,714.03894,21.504211,3869.2205,LEFT_ELBOW,
5,604.5909,39.950867,3622.57,RIGHT_ELBOW,
6,724.1109,-237.64633,3922.9954,LEFT_HAND,
7,607.4829,-224.86386,3618.449,RIGHT_HAND,
8,595.4795,105.51425,3763.6064,TORSO,
9,564.43195,-90.17171,3855.5422,LEFT_HIP,
10,495.8399,-78.88759,3702.1487,RIGHT_HIP,
11,607.2056,-473.32806,3841.517,LEFT_KNEE,
12,387.7793,-465.18304,3700.4348,RIGHT_KNEE,
13,789.48285,-820.7164,3888.2803,LEFT_FOOT,
14,337.10843,-833.4536,3638.7268,RIGHT_FOOT,
0,740.0432,490.45978,3721.7363,HEAD,
1,668.522,304.37512,3740.746,NECK,
2,715.1547,301.55957,3870.7368,LEFT_SHOULDER,
3,621.8892,307.1907,3610.7554,RIGHT_SHOULDER,
4,712.7151,36.737915,3866.77,LEFT_ELBOW,
5,621.9113,42.328094,3610.7693,RIGHT_ELBOW,
6,721.34436,-223.49225,3915.329,LEFT_HAND,
7,624.5169,-222.49576,3607.0623,RIGHT_HAND,
8,600.55005,115.73093,3761.0442,TORSO,
9,562.18884,-74.70111,3863.8835,LEFT_HIP,
10,502.9674,-71.12546,3698.801,RIGHT_HIP,
11,605.17004,-463.97058,3818.4636,LEFT_KNEE,
12,378.8792,-454.31293,3698.16,RIGHT_KNEE,
13,827.30164,-835.751,3905.681,LEFT_FOOT,
14,334.83685,-824.18677,3637.792,RIGHT_FOOT,
0,742.52484,493.68524,3722.7163,HEAD,
1,672.1211,305.84375,3740.321,NECK,
2,710.3177,305.8206,3873.0654,LEFT_SHOULDER,
3,633.9245,305.8669,3607.5767,RIGHT_SHOULDER,
4,708.3631,40.98419,3869.8936,LEFT_ELBOW,
5,633.94214,41.004303,3607.5876,RIGHT_ELBOW,
6,715.77466,-220.1224,3913.7183,LEFT_HAND,
7,636.2893,-223.8269,3604.253,RIGHT_HAND,
8,604.7329,116.89119,3759.6787,TORSO,
9,562.36194,-72.076546,3865.9785,LEFT_HIP,
10,512.3275,-72.046196,3692.0942,RIGHT_HIP,
11,600.6903,-466.43665,3814.1223,LEFT_KNEE,
12,382.09808,-454.30917,3687.3857,RIGHT_KNEE,
13,839.8181,-855.44324,3908.0073,LEFT_FOOT,
14,341.552,-829.79016,3633.288,RIGHT_FOOT,
0,742.0939,497.25513,3699.5925,HEAD,
1,676.1003,308.62085,3725.431,NECK,
2,718.3728,313.7849,3856.8323,LEFT_SHOULDER,
3,633.82776,303.4568,3594.0295,RIGHT_SHOULDER,
4,716.8073,48.939087,3854.296,LEFT_ELBOW,
5,633.84186,38.594177,3594.0383,RIGHT_ELBOW,
6,723.18884,-212.8787,3893.8296,LEFT_HAND,
7,635.9561,-226.24298,3591.0383,RIGHT_HAND,
8,612.7804,119.3161,3753.2407,TORSO,
9,577.5732,-66.55436,3868.4368,LEFT_HIP,
10,521.34784,-73.422905,3693.6643,RIGHT_HIP,
11,618.60596,-463.72894,3819.1167,LEFT_KNEE,
12,391.11282,-456.24277,3697.4895,RIGHT_KNEE,
13,854.87244,-856.0816,3915.8706,LEFT_FOOT,
14,337.04688,-828.2917,3642.9749,RIGHT_FOOT,
0,761.7403,494.19702,3694.1536,HEAD,
1,695.4155,305.1776,3720.267,NECK,
2,758.33905,302.11322,3843.1943,LEFT_SHOULDER,
3,632.492,308.24197,3597.3398,RIGHT_SHOULDER,
4,757.0855,37.261353,3841.166,LEFT_ELBOW,
5,632.50323,43.379364,3597.347,RIGHT_ELBOW,
6,762.5939,-225.13336,3876.8152,LEFT_HAND,
7,634.40753,-221.46265,3594.648,RIGHT_HAND,
8,632.15247,115.832085,3747.93,TORSO,
9,610.8479,-75.55681,3857.5627,LEFT_HIP,
10,526.9309,-71.47006,3693.6228,RIGHT_HIP,
11,626.71643,-472.8333,3809.9011,LEFT_KNEE,
12,393.4301,-453.47864,3691.159,RIGHT_KNEE,
13,867.8628,-871.8285,3910.2175,LEFT_FOOT,
14,335.64285,-827.14685,3644.626,RIGHT_FOOT,
0,777.2433,480.09595,3690.0745,HEAD,
1,704.8664,293.2969,3716.5012,NECK,
2,780.13385,282.06787,3831.777,LEFT_SHOULDER,
3,629.59894,304.52594,3601.2253,RIGHT_SHOULDER,
4,779.13025,17.212158,3830.1548,LEFT_ELBOW,
5,629.60785,39.66333,3601.231,RIGHT_ELBOW,
6,783.8968,-245.65042,3862.2913,LEFT_HAND,
7,631.3229,-225.18256,3598.8025,RIGHT_HAND,
8,635.6611,105.935196,3743.4368,TORSO,
9,616.3592,-88.87152,3846.8018,LEFT_HIP,
10,516.5523,-73.98151,3693.9429,RIGHT_HIP,
11,608.7974,-488.28235,3801.2114,LEFT_KNEE,
12,377.28534,-454.1004,3692.1992,RIGHT_KNEE,
13,849.7273,-875.736,3909.004,LEFT_FOOT,
14,318.0686,-830.62085,3640.8076,RIGHT_FOOT,
0,779.5834,466.81885,3688.4468,HEAD,
1,707.4984,279.1681,3710.073,NECK,
2,785.76825,264.03442,3822.8762,LEFT_SHOULDER,
3,629.2286,294.30176,3597.2698,RIGHT_SHOULDER,
4,784.96484,-0.823761,3821.5786,LEFT_ELBOW,
5,629.23566,29.439148,3597.2744,RIGHT_ELBOW,
6,789.09955,-264.0656,3850.541,LEFT_HAND,
7,630.78015,-235.40994,3595.0896,RIGHT_HAND,
8,638.775,91.03845,3732.518,TORSO,
9,622.13776,-107.16216,3830.0303,LEFT_HIP,
10,517.9655,-87.02021,3679.896,RIGHT_HIP,
11,626.2244,-508.4426,3789.101,LEFT_KNEE,
12,385.2857,-469.2392,3667.9287,RIGHT_KNEE,
13,853.25604,-883.9818,3907.2488,LEFT_FOOT,
14,330.07877,-844.48816,3627.708,RIGHT_FOOT,
0,783.7796,459.776,3672.6892,HEAD,
1,709.4578,272.82095,3694.0615,NECK,
2,778.4614,261.1468,3813.1494,LEFT_SHOULDER,
3,640.4542,284.49512,3574.9736,RIGHT_SHOULDER,
4,777.81836,-3.7129822,3812.1116,LEFT_ELBOW,
5,640.45984,19.632507,3574.9773,RIGHT_ELBOW,
6,781.4135,-267.26236,3838.2078,LEFT_HAND,
7,641.85065,-245.21915,3573.0115,RIGHT_HAND,
8,638.3788,85.615295,3716.8953,TORSO,
9,613.57825,-109.41985,3819.5974,LEFT_HIP,
10,521.02124,-93.76087,3659.8606,RIGHT_HIP,
11,614.8947,-511.67218,3779.761,LEFT_KNEE,
12,386.54382,-475.52808,3659.369,RIGHT_KNEE,
13,860.5663,-873.646,3926.639,LEFT_FOOT,
14,334.96014,-834.6385,3615.2258,RIGHT_FOOT,
0,787.7178,451.98303,3683.1055,HEAD,
1,718.70624,262.71088,3695.5146,NECK,
2,796.168,244.60724,3808.4375,LEFT_SHOULDER,
3,641.24445,280.8145,3582.5918,RIGHT_SHOULDER,
4,795.65344,-20.25357,3807.6074,LEFT_ELBOW,
5,641.2489,15.951904,3582.5947,RIGHT_ELBOW,
6,798.7868,-284.05215,3831.1167,LEFT_HAND,
7,642.5012,-248.90182,3580.826,RIGHT_HAND,
8,653.5593,72.516205,3709.712,TORSO,
9,641.01105,-129.97131,3800.587,LEFT_HIP,
10,535.8138,-105.38562,3647.2314,RIGHT_HIP,
11,633.2378,-525.3603,3762.2378,LEFT_KNEE,
12,394.6662,-483.78833,3666.9175,RIGHT_KNEE,
13,884.0265,-876.52435,3913.1575,LEFT_FOOT,
14,348.2612,-836.53357,3626.3481,RIGHT_FOOT,
0,817.7401,465.3067,3756.2761,HEAD,
1,749.0405,300.8544,3712.484,NECK,
2,796.0503,253.57196,3833.4548,LEFT_SHOULDER,
3,702.03076,348.13684,3591.513,RIGHT_SHOULDER,
4,795.6386,-11.28949,3832.7908,LEFT_ELBOW,
5,702.03424,83.27423,3591.5151,RIGHT_ELBOW,
6,798.3757,-275.29,3853.9666,LEFT_HAND,
7,703.1618,-181.58118,3589.9236,RIGHT_HAND,
8,667.4272,120.68508,3673.7788,TORSO,
9,616.9654,-90.81647,3715.2366,LEFT_HIP,
10,554.6623,-28.152023,3554.911,RIGHT_HIP,
11,636.60834,-555.92017,3743.0503,LEFT_KNEE,
12,386.71808,-472.643,3632.3242,RIGHT_KNEE,
13,855.5027,-858.0022,3878.01,LEFT_FOOT,
14,339.33624,-814.7211,3607.9597,RIGHT_FOOT,
0,835.2221,489.78036,3705.574,HEAD,
1,763.46655,315.31415,3688.457,NECK,
2,818.0875,283.0572,3811.158,LEFT_SHOULDER,
3,708.8456,347.57114,3565.756,RIGHT_SHOULDER,
4,817.7581,18.195343,3810.6267,LEFT_ELBOW,
5,708.8483,82.70853,3565.758,RIGHT_ELBOW,
6,820.1541,-245.96887,3829.6982,LEFT_HAND,
7,709.8635,-182.14825,3564.326,RIGHT_HAND,
8,685.37836,130.03688,3674.5107,TORSO,
9,643.06506,-76.367645,3740.9294,LEFT_HIP,
10,571.51526,-34.11316,3580.1995,RIGHT_HIP,
11,596.5508,-494.7157,3758.2434,LEFT_KNEE,
12,413.46704,-385.66708,3666.3003,RIGHT_KNEE,
13,876.3473,-866.32996,3904.3103,LEFT_FOOT,
14,343.42664,-836.10645,3638.3499,RIGHT_FOOT,
0,865.66113,496.47034,3746.764,HEAD,
1,782.89484,336.58368,3693.359,NECK,
2,826.12476,281.8492,3812.5845,LEFT_SHOULDER,
3,739.6649,391.31818,3574.1333,RIGHT_SHOULDER,
4,825.8612,16.987091,3812.1597,LEFT_ELBOW,
5,739.66705,126.45557,3574.1348,RIGHT_ELBOW,
6,827.963,-247.30972,3829.3345,LEFT_HAND,
7,740.58105,-138.40234,3572.8462,RIGHT_HAND,
8,694.6575,161.90863,3645.1626,TORSO,
9,635.1383,-49.127213,3676.1692,LEFT_HIP,
10,577.7019,23.594345,3517.7634,RIGHT_HIP,
11,627.9863,-476.4499,3743.1008,LEFT_KNEE,
12,442.49066,-392.19727,3616.462,RIGHT_KNEE,
13,870.46826,-857.9783,3852.0461,LEFT_FOOT,
14,345.33652,-812.6117,3609.8057,RIGHT_FOOT,
0,911.4355,506.21985,3706.463,HEAD,
1,816.9452,341.4109,3672.0413,NECK,
2,873.22125,288.3878,3786.5005,LEFT_SHOULDER,
3,760.6691,394.43396,3557.582,RIGHT_SHOULDER,
4,873.0104,23.525513,3786.1606,LEFT_ELBOW,
5,760.6708,129.57135,3557.5833,RIGHT_ELBOW,
6,874.85767,-240.87872,3801.6257,LEFT_HAND,
7,761.4936,-135.28745,3556.4236,RIGHT_HAND,
8,719.2396,168.10715,3639.7976,TORSO,
9,658.98883,-40.486282,3683.7327,LEFT_HIP,
10,584.0793,30.093124,3531.3752,RIGHT_HIP,
11,641.5405,-429.89954,3789.5286,LEFT_KNEE,
12,484.10516,-353.057,3629.2847,RIGHT_KNEE,
13,880.614,-866.5918,3851.0002,LEFT_FOOT,
14,350.08667,-823.3297,3635.2256,RIGHT_FOOT,
0,923.86816,507.0989,3669.2903,HEAD,
1,830.74445,335.601,3654.9827,NECK,
2,900.9541,290.02075,3764.857,LEFT_SHOULDER,
3,760.5348,381.18127,3545.1084,RIGHT_SHOULDER,
4,900.7854,25.158356,3764.585,LEFT_ELBOW,
5,760.5361,116.318665,3545.1094,RIGHT_ELBOW,
6,902.41205,-239.33295,3778.5098,LEFT_HAND,
7,761.27673,-148.54083,3544.066,RIGHT_HAND,
8,735.40704,158.47559,3642.4246,TORSO,
9,686.1892,-48.59076,3702.041,LEFT_HIP,
10,593.9501,11.291077,3557.692,RIGHT_HIP,
11,689.87445,-442.9922,3785.788,LEFT_KNEE,
12,533.796,-379.68973,3606.1587,RIGHT_KNEE,
13,882.5604,-877.1255,3839.9749,LEFT_FOOT,
14,367.26157,-843.1145,3650.2356,RIGHT_FOOT,
0,923.13684,499.7045,3645.9417,HEAD,
1,836.0935,321.89087,3643.5876,NECK,
2,900.4226,290.4535,3761.7092,LEFT_SHOULDER,
3,771.7644,353.3283,3525.466,RIGHT_SHOULDER,
4,900.2877,25.591003,3761.4917,LEFT_ELBOW,
5,771.7654,88.4657,3525.4668,RIGHT_ELBOW,
6,901.72266,-238.97086,3774.0286,LEFT_HAND,
7,772.4321,-176.39438,3524.5278,RIGHT_HAND,
8,750.0397,139.64783,3641.9497,TORSO,
9,705.84515,-63.051735,3717.174,LEFT_HIP,
10,622.1265,-22.138718,3563.4495,RIGHT_HIP,
11,721.4869,-462.2999,3762.157,LEFT_KNEE,
12,597.59766,-409.92566,3550.528,RIGHT_KNEE,
13,863.6182,-877.99475,3830.16,LEFT_FOOT,
14,399.14246,-845.12,3625.056,RIGHT_FOOT,
0,942.111,494.36432,3677.687,HEAD,
1,853.511,318.83362,3652.2747,NECK,
2,910.4028,279.41403,3772.182,LEFT_SHOULDER,
3,796.6192,358.2532,3532.3674,RIGHT_SHOULDER,
4,910.29486,14.551514,3772.0078,LEFT_ELBOW,
5,709.4978,152.11436,3457.0007,RIGHT_ELBOW,
6,911.5627,-250.06744,3783.2947,LEFT_HAND,
7,691.0484,-31.157639,3519.9792,RIGHT_HAND,
8,765.99304,138.47922,3634.5073,TORSO,
9,716.55566,-68.26073,3697,LEFT_HIP,
10,640.39453,-15.489639,3536.48,RIGHT_HIP,
11,744.346,-469.36987,3738.6584,LEFT_KNEE,
12,629.3916,-412.73938,3489.2063,RIGHT_KNEE,
13,853.02124,-866.4156,3800.3638,LEFT_FOOT,
14,417.44766,-806.2229,3585.218,RIGHT_FOOT,
0,935.2843,504.91064,3571.7878,HEAD,
1,851.32654,328.41858,3585.3232,NECK,
2,882.8077,325.3871,3716.2898,LEFT_SHOULDER,
3,819.8454,331.45007,3454.3567,RIGHT_SHOULDER,
4,882.72144,60.524536,3716.1506,LEFT_ELBOW,
5,762.903,183.88432,3356.1013,RIGHT_ELBOW,
6,883.8434,-204.14069,3726.3118,LEFT_HAND,
7,789.9229,-10.859497,3464.3,RIGHT_HAND,
8,773.8173,144.89548,3599.7065,TORSO,
9,716.4276,-40.565033,3697.7903,LEFT_HIP,
10,676.1886,-36.690216,3530.3894,RIGHT_HIP,
11,756.5668,-450.98416,3738.971,LEFT_KNEE,
12,663.4748,-439.8057,3492.584,RIGHT_KNEE,
13,815.35815,-838.5881,3811.9214,LEFT_FOOT,
14,502.18738,-784.5856,3575.206,RIGHT_FOOT,
0,953.15485,490.258,3520.791,HEAD,
1,868.60986,313.02316,3549.785,NECK,
2,888.5209,327.05298,3683.7856,LEFT_SHOULDER,
3,848.69885,298.99335,3415.7842,RIGHT_SHOULDER,
4,888.4519,62.1904,3683.6743,LEFT_ELBOW,
5,810.45844,135.46046,3313.9348,RIGHT_ELBOW,
6,889.44617,-202.51236,3692.8215,LEFT_HAND,
7,901.6528,-63.377518,3418.6716,RIGHT_HAND,
8,789.7412,131.8128,3580.4766,TORSO,
9,723.6094,-40.422882,3696.8865,LEFT_HIP,
10,698.13574,-58.37223,3525.45,RIGHT_HIP,
11,771.72833,-442.41754,3755.069,LEFT_KNEE,
12,685.5652,-462.17355,3495.7942,RIGHT_KNEE,
13,821.77686,-857.25146,3809.7197,LEFT_FOOT,
14,541.91016,-814.92126,3577.314,RIGHT_FOOT,
0,958.3884,477.5228,3519.6807,HEAD,
1,877.75244,295.44775,3540.1912,NECK,
2,894.10645,305.7473,3676.4326,LEFT_SHOULDER,
3,861.39844,285.1482,3403.9497,RIGHT_SHOULDER,
4,894.05133,40.884766,3676.3435,LEFT_ELBOW,
5,830.5854,74.15149,3295.785,RIGHT_ELBOW,
6,894.9336,-223.84833,3684.5776,LEFT_HAND,
7,929.54254,-138.87924,3359.1172,RIGHT_HAND,
8,800.97986,111.46565,3563.3152,TORSO,
9,734.6615,-65.93247,3673.531,LEFT_HIP,
10,713.75305,-79.100395,3499.3474,RIGHT_HIP,
11,767.72577,-466.35376,3725.1306,LEFT_KNEE,
12,702.19604,-483.354,3476.143,RIGHT_KNEE,
13,806.7812,-850.78876,3774.096,LEFT_FOOT,
14,574.4843,-842.7342,3555.1924,RIGHT_FOOT,
0,961.12585,455.12854,3516.6345,HEAD,
1,892.3874,266.59082,3533.0146,NECK,
2,945.94977,260.20282,3655.1655,LEFT_SHOULDER,
3,838.825,272.97888,3410.8638,RIGHT_SHOULDER,
4,945.9057,-4.65979,3655.0942,LEFT_ELBOW,
5,812.6584,33.755615,3307.4702,RIGHT_ELBOW,
6,946.68945,-269.41748,3662.5063,LEFT_HAND,
7,910.6507,-208.23721,3341.721,RIGHT_HAND,
8,828.30066,78.02425,3551.255,TORSO,
9,798.106,-114.58443,3646.787,LEFT_HIP,
10,730.32184,-106.50026,3492.2031,RIGHT_HIP,
11,820.79694,-516.5968,3691.1062,LEFT_KNEE,
12,720.1407,-511.0489,3474.0442,RIGHT_KNEE,
13,853.5995,-901.8928,3737.841,LEFT_FOOT,
14,606.73785,-875.92017,3549.6875,RIGHT_FOOT,
0,970.0308,445.8819,3486.7402,HEAD,
1,908.9473,255.01917,3509.9453,NECK,
2,987.4319,244.9591,3618.9163,LEFT_SHOULDER,
3,830.46277,265.0792,3400.9744,RIGHT_SHOULDER,
4,987.39667,-19.903442,3618.8591,LEFT_ELBOW,
5,801.8261,-11.581879,3347.4731,RIGHT_ELBOW,
6,988.0938,-284.68106,3625.531,LEFT_HAND,
7,866.91974,-272.7692,3308.049,RIGHT_HAND,
8,850.6309,64.81396,3534.3872,TORSO,
9,843.4883,-131.95062,3629.8806,LEFT_HIP,
10,741.14075,-118.831856,3487.7776,RIGHT_HIP,
11,864.19916,-509.84824,3659.3623,LEFT_KNEE,
12,730.31464,-514.43604,3546.2751,RIGHT_KNEE,
13,871.0469,-906.58905,3663.453,LEFT_FOOT,
14,774.9733,-848.7434,3478.2886,RIGHT_FOOT,
0,964.9326,464.97037,3458.1619,HEAD,
1,918.6642,270.18567,3481.5125,NECK,
2,1012.25775,261.1347,3577.9175,LEFT_SHOULDER,
3,825.0706,279.2366,3385.1074,RIGHT_SHOULDER,
4,1012.22955,-3.7278748,3577.8718,LEFT_ELBOW,
5,796.6144,18.617523,3347.4224,RIGHT_ELBOW,
6,1012.8503,-268.52167,3583.8774,LEFT_HAND,
7,851.9508,-237.30959,3307.53,RIGHT_HAND,
8,874.4895,76.23732,3506.19,TORSO,
9,892.9995,-123.77293,3595.4353,LEFT_HIP,
10,767.6301,-111.6491,3466.2996,RIGHT_HIP,
11,884.56744,-518.2934,3657.4016,LEFT_KNEE,
12,825.3288,-470.67697,3393.3357,RIGHT_KNEE,
13,879.2208,-867.8231,3718.3992,LEFT_FOOT,
14,910.91125,-790.98535,3334.1516,RIGHT_FOOT,
0,972.5791,478.7495,3437.759,HEAD,
1,935.45294,281.03427,3454.7683,NECK,
2,1043.1315,269.4343,3534.8079,LEFT_SHOULDER,
3,827.7744,292.63428,3374.7288,RIGHT_SHOULDER,
4,1043.109,4.5717163,3534.7715,LEFT_ELBOW,
5,800.7907,30.619751,3346.9355,RIGHT_ELBOW,
6,1043.6624,-260.23514,3540.1772,LEFT_HAND,
7,848.763,-226.75449,3306.8188,RIGHT_HAND,
8,901.0101,84.38227,3472.6045,TORSO,
9,939.26965,-120.101814,3544.482,LEFT_HIP,
10,793.86475,-104.43766,3436.3994,RIGHT_HIP,
11,905.3015,-514.4141,3628.1619,LEFT_KNEE,
12,909.6105,-440.61633,3305.4268,RIGHT_KNEE,
13,884.6561,-852.98425,3734.6833,LEFT_FOOT,
14,1012.00085,-777.3142,3205.245,RIGHT_FOOT,
0,983.9071,485.65942,3413.9485,HEAD,
1,951.7378,286.3755,3426.0515,NECK,
2,1070.8163,273.24094,3490.3733,LEFT_SHOULDER,
3,832.6593,299.51007,3361.7297,RIGHT_SHOULDER,
4,1070.7983,8.378357,3490.344,LEFT_ELBOW,
5,790.415,61.542297,3319.2542,RIGHT_ELBOW,
6,1071.2919,-256.43912,3495.2097,LEFT_HAND,
7,815.1795,-179.05824,3285.8997,RIGHT_HAND,
8,923.0714,88.158005,3438.645,TORSO,
9,974.83575,-118.93114,3494.6843,LEFT_HIP,
10,813.9743,-101.18785,3407.7927,RIGHT_HIP,
11,960.04956,-513.6281,3582.6536,LEFT_KNEE,
12,964.64844,-423.98987,3250.2456,RIGHT_KNEE,
13,893.07184,-846.4,3737.4128,LEFT_FOOT,
14,1061.3215,-774.58484,3148.7112,RIGHT_FOOT,
0,990.1444,496.71555,3383.2578,HEAD,
1,965.3258,296.13455,3387.524,NECK,
2,1091.4592,284.29865,3439.542,LEFT_SHOULDER,
